start_time,robot_id,action,gps_difference,orientation_difference,lidar_difference,radar_difference,thermometer_difference,cardinality_base_distance,action_successful,memory_similarity
246,6,0,1,0,2.0,4.0,0.45983400000000074,,1,0.9148650472334683
246,5,2,0,0,1.0,1.0,0.4161939999999973,,1,0.8753229974160207
246,14,7,0,0,1.0,1.0,0.2361670000000018,28.0,1,0.9399673202614379
246,22,7,1,0,,,2.2219400000000036,6.75,1,0.9238235294117647
246,12,0,1,0,5.0,5.0,0.27946099999999774,,1,0.9022733612273361
246,0,7,1,0,2.0,3.0,0.8663280000000029,2.75,1,0.8555555555555555
246,27,0,1,0,6.0,6.0,0.0856899999999996,,1,0.8921808999081726
246,15,7,1,0,1.0,1.0,0.28963700000000614,1.7777777777777777,1,0.7238095238095239
246,1,0,1,0,,,0.007499999999993179,,1,0.8641441441441442
246,29,3,0,0,5.0,5.0,2.3646250000000038,,1,0.8734615384615385
246,25,0,0,0,6.0,6.0,0.2526359999999954,,1,0.8682989099254159
246,26,2,2,0,6.0,6.0,0.11671900000000335,,1,0.9216197183098591
246,3,7,1,0,1.0,1.0,0.23142999999998892,2.3,1,0.8058333333333334
247,9,7,3,0,7.0,7.0,0.08102999999999838,3.0,1,0.8823188405797101
247,25,0,0,0,5.0,5.0,0.35793999999999926,,1,0.8702564102564103
247,17,7,0,0,1.0,1.0,0.26141400000000203,14.0,1,0.8913928761297183
247,26,2,0,0,,,0.33773399999999754,,1,0.9303286384976526
247,12,0,0,0,4.0,4.0,0.10241200000000106,,1,0.9063222376329172
247,5,0,0,0,5.0,5.0,0.28446399999999983,,1,0.8728294573643411
247,6,2,0,0,1.0,1.0,1.38539999999999,,1,0.9148650472334683
247,14,7,0,0,1.0,1.0,0.1840660000000014,28.0,1,0.9290522875816993
247,19,7,0,0,2.0,2.0,0.2834399999999988,2.5,1,0.9263492063492064
247,3,7,1,0,1.0,1.0,0.2461800000000096,2.3,1,0.8058333333333334
247,11,7,0,0,3.0,3.0,0.2539550000000048,4.0,1,0.8366666666666667
247,27,0,0,0,5.0,6.0,0.18392199999999903,,1,0.9015564738292011
247,1,0,0,0,,,0.20887799999999856,,1,0.8630738522954091
247,10,7,1,0,5.0,5.0,0.058494999999993524,0.14285714285714285,1,0.7714975845410628
247,15,7,0,0,1.0,1.0,0.03482400000000041,1.7777777777777777,1,0.7238095238095239
247,29,0,1,0,,,1.5634000000000015,,1,0.8680769230769231
247,28,2,0,0,4.0,4.0,0.7645529999999994,,1,0.8915063001145476
247,18,7,1,0,,,1.7592499999999944,2.1818181818181817,1,0.8574999999999999
247,22,7,1,0,,,3.5527139999999946,6.75,1,0.9195915032679738
247,20,7,0,0,4.0,3.0,0.040363999999996736,30.0,1,0.9426223373632701
247,24,0,1,0,,,0.08708599999999933,,1,0.8935400516795866
247,16,7,0,0,3.0,3.0,0.3340299999999985,0.625,1,0.8463888888888889
247,13,0,0,0,,,0.10011999999998977,,1,0.8848538011695907
247,2,3,1,0,1.0,1.0,0.4178699999999935,,1,0.9062260536398468
247,21,7,0,0,,,0.6663640000000015,11.666666666666666,1,0.8963318112633181
247,0,7,0,0,3.0,2.0,0.2757919999999956,2.75,1,0.87
247,8,7,0,0,3.0,3.0,0.06018499999998994,12.0,1,0.8918268046316826
247,23,7,1,0,1.0,1.0,0.0716899999999896,20.0,1,0.8529003558718862
248,5,0,0,0,4.0,4.0,0.2217899999999986,,0,0.8728294573643411
248,23,7,0,0,1.0,1.0,0.06504000000001042,20.0,1,0.8505654408857256
248,19,7,0,0,2.0,2.0,0.08361999999999625,2.5,1,0.9263492063492064
248,27,0,0,0,5.0,5.0,9.000000000014552e-05,,1,0.9031623931623931
248,3,7,0,0,1.0,1.0,0.08366999999999791,2.3,1,0.8058333333333334
248,15,7,0,0,1.0,0.0,0.32292699999999996,1.7777777777777777,1,0.7238095238095239
248,6,0,0,0,3.0,4.0,1.3094600000000014,,1,0.9151344086021506
248,10,7,0,0,5.0,5.0,0.11581999999999937,0.14285714285714285,1,0.7943478260869565
248,14,7,0,0,1.0,1.0,0.0397000000000034,28.0,1,0.9290522875816993
248,16,7,0,0,2.0,4.0,0.4110069999999979,0.625,1,0.8463888888888889
248,8,7,0,0,3.0,3.0,0.20723999999999876,12.0,1,0.8934910076373491
248,22,7,2,0,,,0.1564599999999956,6.75,1,0.915359477124183
248,17,7,0,0,1.0,1.0,0.22475400000000434,14.0,1,0.8913928761297183
248,18,7,1,0,,,2.3355099999999993,2.1818181818181817,1,0.8725
248,20,7,0,0,4.0,3.0,0.27722200000000896,30.0,1,0.9407714450201496
248,25,0,0,0,5.0,5.0,1.9435399999999987,,1,0.8692517006802721
248,11,7,1,0,3.0,4.0,0.2555049999999994,4.0,1,0.8366666666666667
248,12,0,1,0,3.0,3.0,0.3087740000000032,,1,0.8976577408433364
248,0,7,1,0,2.0,2.0,0.12767799999999596,2.75,1,0.87
248,28,2,0,0,2.0,2.0,0.05174699999999888,,1,0.8915063001145476
248,1,0,0,0,,,0.789599999999993,,1,0.8646102819237147
248,26,2,0,0,1.0,1.0,0.6067309999999964,,1,0.9303286384976526
248,24,0,1,0,,,1.2111459999999994,,1,0.8935400516795866
248,13,0,1,0,,,0.5742120000000028,,1,0.8863492063492063
248,9,7,0,0,7.0,7.0,0.5855700000000041,3.0,1,0.9019323671497584
248,21,7,0,0,5.0,5.0,0.5525889999999976,11.666666666666666,1,0.8963318112633181
248,29,0,0,0,,,0.2504880000000007,,1,0.8707692307692307
248,2,3,0,0,1.0,1.0,0.3145290000000003,,1,0.9079310344827586
249,22,7,2,0,,,0.6331500000000005,6.75,1,0.9111274509803922
249,10,7,2,0,5.0,5.0,0.1472299999999933,0.14285714285714285,1,0.7943478260869565
249,9,7,0,0,7.0,7.0,0.36059500000000355,3.0,1,0.9019323671497584
249,8,7,0,0,3.0,3.0,0.38458999999998866,12.0,1,0.8884983986203498
249,26,0,0,0,6.0,6.0,0.314743,,1,0.9303286384976526
249,14,7,1,0,1.0,0.0,0.3508099999999956,28.0,1,0.9072222222222223
249,11,7,0,0,3.0,3.0,0.1874389999999977,4.0,1,0.8366666666666667
249,23,7,0,0,1.0,1.0,0.2589900000000114,20.0,1,0.8529003558718862
249,27,0,0,0,5.0,4.0,1.0746460000000013,,1,0.907485806974858
249,28,2,1,0,,,0.39228800000000064,,1,0.8743757159221077
249,20,7,0,0,3.0,3.0,0.11999399999999127,30.0,1,0.9352187679907887
249,0,7,1,0,2.0,2.0,0.15158799999999673,2.75,1,0.87
249,12,0,1,0,2.0,2.0,0.2669000000000068,,1,0.8817049808429118
249,6,0,0,0,2.0,2.0,0.7174550000000011,,1,0.9151344086021506
249,15,7,0,0,1.0,1.0,0.8899230000000031,1.7777777777777777,1,0.7238095238095239
249,13,0,0,0,,,0.1270900000000097,,1,0.8833583959899749
249,21,7,1,0,,,0.2271740000000051,11.666666666666666,1,0.8889269406392695
249,1,0,0,0,,,0.05799000000000376,,1,0.8633084577114427
249,5,2,1,0,2.0,2.0,0.26916999999998836,,1,0.8653488372093023
249,18,7,2,0,,,0.0956599999999952,2.1818181818181817,1,0.865
249,16,7,1,0,3.0,3.0,0.25353199999999987,0.625,1,0.8354166666666667
249,3,7,0,0,1.0,1.0,0.16019599999999912,2.3,1,0.8058333333333334
249,25,0,0,0,4.0,4.0,0.37639000000000067,,1,0.8705741360089186
249,2,0,1,0,7.0,9.0,0.1310760000000002,,1,0.9062260536398468
249,17,7,0,0,1.0,1.0,0.4589990000000057,14.0,1,0.8878894205209995
249,19,7,3,0,2.0,2.0,0.05635999999999797,2.5,1,0.9263492063492064
249,24,0,1,0,,,0.5122399999999914,,1,0.8922093023255814
249,29,3,1,0,5.0,5.0,0.43791500000000383,,1,0.8680769230769231
250,18,7,0,0,,,2.4748500000000035,2.1818181818181817,1,0.8875
250,25,0,0,0,3.0,3.0,0.16405299999999912,,1,0.8679233908365794
250,19,7,0,0,2.0,2.0,0.06991999999999621,2.5,1,0.9079365079365079
250,8,7,0,0,3.0,3.0,0.11167599999998856,12.0,1,0.8884983986203498
250,1,0,0,0,,,0.7873659999999916,,1,0.8635416666666667
250,11,7,1,0,3.0,3.0,0.08363500000000101,4.0,1,0.8483333333333334
250,21,7,1,1,,,0.25393599999999594,11.666666666666666,1,0.8815220700152206
250,15,7,0,0,1.0,1.0,0.08860000000000667,1.7777777777777777,1,0.7238095238095239
250,12,3,1,0,1.0,1.0,0.4092760000000055,,1,0.8779693486590039
250,27,0,2,0,5.0,5.0,0.1776879999999892,,1,0.9039080459770115
250,16,7,2,0,3.0,3.0,0.018059000000000935,0.625,1,0.8025
250,13,0,1,0,,,1.6145900000000069,,1,0.8834959349593496
250,2,0,1,0,6.0,6.0,0.5015169999999998,,1,0.9062260536398468
250,5,0,1,0,4.0,4.0,0.19814999999999827,,1,0.8503875968992248
250,3,7,0,0,1.0,1.0,0.26439999999999486,2.3,1,0.8058333333333334
250,29,3,1,0,,,0.419990999999996,,1,0.8626923076923076
250,0,7,1,0,2.0,2.0,0.10337499999999977,2.75,1,0.87
250,22,7,1,0,,,2.727655999999996,6.75,1,0.9111274509803922
250,26,0,1,0,5.0,5.0,0.9470020000000048,,1,0.9303286384976526
250,14,7,0,0,1.0,0.0,0.18251000000000062,28.0,1,0.9235947712418301
250,23,7,0,0,0.0,1.0,0.15246000000000492,20.0,1,0.8529003558718862
250,17,7,0,0,1.0,1.0,0.025489000000007422,14.0,1,0.8896411483253588
250,28,2,2,0,2.0,2.0,0.2828670000000031,,1,0.8515349369988545
250,10,7,0,0,5.0,5.0,0.13219999999999743,0.14285714285714285,1,0.8171980676328503
250,6,4,0,0,1.0,1.0,0.26603000000000065,,1,0.9131111111111111
250,9,7,0,0,7.0,7.0,0.010950000000008231,3.0,1,0.8970289855072464
250,24,0,1,0,,,0.2706099999999907,,1,0.8908785529715763
250,20,7,0,0,3.0,2.0,0.03356899999999996,30.0,1,0.937069660333909
251,2,0,0,0,9.0,9.0,0.26563999999999766,,1,0.9147509578544062
251,17,7,0,0,1.0,1.0,0.5228340000000031,14.0,1,0.8878894205209995
251,23,7,0,0,1.0,1.0,0.10609999999999786,20.0,1,0.8552352708580466
251,10,7,1,0,5.0,5.0,0.2119599999999906,0.14285714285714285,1,0.748647342995169
251,1,0,0,0,,,0.8853329999999957,,1,0.8637734915924826
251,8,7,0,0,3.0,3.0,0.3021739999999937,12.0,1,0.8901626016260162
251,11,7,0,0,3.0,3.0,0.15708499999999503,4.0,1,0.8483333333333334
251,25,0,2,0,2.0,2.0,0.7338499999999968,,1,0.8665331107401224
251,14,7,0,0,1.0,1.0,0.5736549999999951,28.0,1,0.9235947712418301
251,16,7,1,0,3.0,3.0,0.10612499999999869,0.625,1,0.8463888888888889
251,26,0,0,0,4.0,3.0,2.45229599999999,,1,0.9332316118935837
251,29,0,0,0,7.0,7.0,0.3786890000000014,,1,0.8680769230769231
251,19,7,1,0,2.0,2.0,0.27164999999999395,2.5,1,0.8895238095238095
251,20,7,0,0,3.0,3.0,0.11236600000000863,30.0,1,0.937069660333909
251,0,7,2,0,2.0,2.0,0.08688000000000073,2.75,1,0.8555555555555555
251,24,0,1,0,,,0.1868170000000049,,1,0.889547803617571
251,18,7,0,0,,,1.3365300000000104,2.1818181818181817,1,0.8875
251,13,0,0,0,,,0.13412499999999739,,1,0.8881086142322098
251,28,2,0,0,4.0,4.0,0.24457500000000465,,1,0.8629553264604811
251,3,7,0,0,1.0,1.0,0.28024399999999616,2.3,1,0.8058333333333334
251,5,0,0,0,3.0,3.0,0.031216000000000577,,1,0.8678423772609819
251,9,7,0,0,7.0,7.0,0.16805000000000803,3.0,1,0.8921256038647343
251,27,0,0,0,6.0,6.0,0.021578000000005204,,1,0.9168100358422939
251,6,0,0,0,2.0,2.0,0.05170999999999992,,1,0.9233333333333333
251,12,0,1,0,3.0,3.0,0.31715399999998795,,1,0.8779693486590039
251,15,7,1,0,1.0,1.0,0.45766099999999454,1.7777777777777777,1,0.7238095238095239
251,22,7,4,0,,,0.6660600000000017,6.75,1,0.9026633986928104
251,21,7,0,0,,,3.2238359999999915,11.666666666666666,1,0.9037366818873668
252,15,7,2,0,1.0,1.0,0.19998599999999556,1.7777777777777777,1,0.7238095238095239
252,6,3,1,0,1.0,1.0,0.1514969999999991,,1,0.9187301587301587
252,28,2,1,0,2.0,2.0,0.653579999999998,,1,0.8629553264604811
252,19,7,1,0,2.0,2.0,0.07423999999998898,2.5,1,0.8895238095238095
252,25,2,1,0,2.0,1.0,2.496459999999999,,1,0.8707039510294936
252,17,7,1,0,1.0,1.0,0.0446759999999955,14.0,1,0.8878894205209995
252,24,3,1,0,,,0.2710299999999961,,1,0.8882170542635659
252,8,7,0,0,3.0,3.0,0.15715999999999042,12.0,1,0.8901626016260162
252,12,0,0,0,2.0,2.0,0.19660999999999262,,1,0.8841954022988505
252,11,7,0,0,3.0,3.0,0.005888999999996258,4.0,1,0.8483333333333334
252,9,7,0,0,7.0,7.0,0.05588400000000604,3.0,1,0.8921256038647343
252,5,2,0,0,1.0,1.0,0.049210000000002196,,1,0.8856413556413556
252,27,0,1,0,4.0,5.0,1.5395200000000102,,1,0.9164912280701755
252,18,7,1,0,,,2.13561,2.1818181818181817,1,0.8574999999999999
252,10,7,1,0,5.0,5.0,0.21073999999998705,0.14285714285714285,1,0.760072463768116
252,14,7,0,0,1.0,1.0,0.2761999999999958,28.0,1,0.9235947712418301
252,20,7,1,0,3.0,3.0,0.2287939999999935,30.0,1,0.931516983304548
252,26,0,0,0,3.0,3.0,0.6474849999999961,,1,0.9332316118935837
252,29,0,0,0,6.0,6.0,0.19591799999999893,,1,0.8626923076923076
252,13,0,0,0,,,2.8056100000000015,,1,0.8881086142322098
252,3,7,1,0,1.0,1.0,0.3668699999999916,2.3,1,0.8058333333333334
252,2,0,0,0,8.0,8.0,0.20148000000000366,,1,0.9232758620689655
252,1,0,1,0,,,0.6250679999999988,,1,0.8650708869106495
252,0,7,0,0,2.0,1.0,0.11404800000000392,2.75,1,0.8844444444444445
252,16,7,0,0,3.0,3.0,0.267907000000001,0.625,1,0.8573611111111111
252,23,7,0,0,1.0,1.0,0.31174000000000035,20.0,1,0.8529003558718862
252,21,7,0,1,,,1.331776000000005,11.666666666666666,1,0.9185464231354642
252,22,7,0,0,1.0,1.0,1.6064660000000117,6.75,1,0.9322875816993464
253,15,7,0,0,1.0,0.0,0.1585229999999953,1.7777777777777777,1,0.7238095238095239
253,8,7,0,0,3.0,3.0,0.451430000000002,12.0,1,0.8901626016260162
253,14,7,0,0,1.0,2.0,0.11797999999999575,28.0,1,0.9235947712418301
253,29,3,2,0,1.0,1.0,0.16057000000000698,,1,0.8546153846153846
253,2,0,0,0,7.0,7.0,0.00041699999999877946,,1,0.9215708812260537
253,20,7,0,0,3.0,3.0,0.4648520000000076,30.0,1,0.9352187679907887
253,12,3,0,0,1.0,1.0,0.5351300000000023,,1,0.8817049808429118
253,5,0,0,0,10.0,10.0,0.1839700000000022,,1,0.8906134706134706
253,17,7,1,0,1.0,1.0,0.0739640000000037,14.0,1,0.8896411483253588
253,13,0,0,0,,,1.2172699999999992,,1,0.8881086142322098
253,0,7,0,0,2.0,2.0,0.5529980000000023,2.75,1,0.8844444444444445
253,18,7,0,0,,,1.1898340000000047,2.1818181818181817,1,0.8875
253,22,7,4,0,,,1.260540000000006,6.75,1,0.9238235294117647
253,26,0,0,0,2.0,2.0,0.348626000000003,,1,0.9332316118935837
253,23,7,0,0,1.0,1.0,0.0138250000000113,20.0,1,0.8529003558718862
253,24,0,0,0,2.0,2.0,0.2549150000000111,,1,0.8962015503875969
253,16,7,2,0,3.0,2.0,0.25000299999999953,0.625,1,0.8573611111111111
253,21,7,0,0,,,0.5741140000000087,11.666666666666666,1,0.9185464231354642
253,11,7,1,0,3.0,3.0,0.40637499999999704,4.0,1,0.8483333333333334
253,25,0,4,0,3.0,3.0,3.245599999999996,,1,0.8665331107401224
253,19,7,2,0,1.0,1.0,0.08047999999999433,2.5,1,0.8711111111111112
253,28,2,0,0,,,0.01914599999999922,,1,0.8743757159221077
253,3,7,0,0,1.0,1.0,0.12569000000000585,2.3,1,0.8058333333333334
253,27,0,0,0,6.0,6.0,0.5229330000000019,,1,0.9164912280701755
253,10,7,0,0,5.0,5.0,0.1730049999999892,0.14285714285714285,1,0.8286231884057971
253,6,2,1,0,1.0,1.0,0.02152700000000607,,1,0.9212698412698412
253,9,7,1,0,7.0,7.0,0.06475000000000364,3.0,1,0.8774154589371981
253,1,0,2,0,,,0.2940230000000028,,1,0.8587037037037037
254,15,7,0,0,1.0,1.0,0.12177700000000158,1.7777777777777777,1,0.7238095238095239
254,13,0,0,0,,,0.5842890000000018,,1,0.8866167290886392
254,0,7,1,0,2.0,2.0,0.21076200000000256,2.75,1,0.8555555555555555
254,27,0,0,0,6.0,6.0,0.5444299999999913,,1,0.9266666666666666
254,14,7,2,0,1.0,1.0,0.30041200000000146,28.0,1,0.9072222222222223
254,29,3,0,0,5.0,5.0,2.5546800000000047,,1,0.86
254,24,3,0,0,1.0,1.0,0.5766700000000071,,1,0.8975322997416021
254,5,0,1,0,9.0,9.0,0.04270999999999958,,1,0.8732110682110682
254,8,7,1,0,3.0,3.0,0.16725599999999474,12.0,1,0.885169992609017
254,11,7,0,0,3.0,3.0,0.16674500000000592,4.0,1,0.8483333333333334
254,18,7,0,0,,,1.762059999999991,2.1818181818181817,1,0.8875
254,28,2,0,0,2.0,2.0,0.4177929999999961,,1,0.880085910652921
254,23,7,1,0,0.0,1.0,0.6200940000000088,20.0,1,0.8575701858442072
254,3,7,0,0,1.0,1.0,0.33559999999999945,2.3,1,0.8058333333333334
254,22,7,1,0,,,0.792580000000001,6.75,1,0.9238235294117647
254,12,0,0,0,8.0,8.0,0.29351299999999725,,1,0.8829501915708813
254,16,7,0,0,3.0,3.0,0.4331249999999969,0.625,1,0.8683333333333334
254,10,7,0,0,5.0,5.0,0.1606700000000103,0.14285714285714285,1,0.8286231884057971
254,9,7,1,0,7.0,7.0,0.3133199999999903,3.0,1,0.8774154589371981
254,26,3,1,0,1.0,2.0,0.21501999999999555,,1,0.9303286384976526
254,6,2,1,0,1.0,1.0,0.14004000000000616,,1,0.9161904761904762
254,17,7,0,0,1.0,1.0,0.034406000000004155,14.0,1,0.8878894205209995
254,2,0,0,0,6.0,6.0,0.016459999999995034,,1,0.9232758620689655
254,19,7,0,0,1.0,1.0,0.3660549999999887,2.5,1,0.9263492063492064
254,20,7,2,0,3.0,3.0,0.13507599999999798,30.0,1,0.9278151986183074
254,1,0,2,0,,,0.44268000000000285,,1,0.8524716888232398
254,25,0,0,0,2.0,2.0,0.27578499999999906,,1,0.8681872804584951
254,21,7,1,0,,,0.9124840000000063,11.666666666666666,1,0.8963318112633181
255,10,7,1,0,5.0,5.0,0.362560000000002,0.14285714285714285,1,0.7829227053140096
255,16,7,1,0,3.0,3.0,0.398654999999998,0.625,1,0.8573611111111111
255,20,7,0,0,3.0,3.0,0.81304200000001,30.0,1,0.937069660333909
255,12,0,0,0,7.0,7.0,0.10149299999999783,,1,0.8829501915708813
255,25,3,1,0,1.0,1.0,0.21309600000000728,,1,0.8670646766169154
255,13,0,0,0,,,0.30469999999999686,,1,0.8851248439450686
255,5,0,0,0,5.0,4.0,0.302810000000008,,1,0.8732110682110682
255,3,7,0,0,1.0,1.0,0.023795000000006894,2.3,1,0.8058333333333334
255,18,7,0,0,,,1.342889999999997,2.1818181818181817,1,0.8875
255,1,0,1,0,,,0.04277600000000348,,1,0.855059904808797
255,2,0,1,0,5.0,5.0,0.08830400000000083,,1,0.916455938697318
255,23,7,1,0,1.0,1.0,0.08379999999999654,20.0,1,0.8575701858442072
255,19,7,0,0,1.0,1.0,0.04094999999999516,2.5,1,0.9263492063492064
255,14,7,0,0,1.0,1.0,0.1801579999999987,28.0,1,0.9181372549019607
255,15,7,0,0,0.0,1.0,0.026645999999999503,1.7777777777777777,1,0.7238095238095239
255,29,0,0,0,,,0.2925199999999961,,1,0.8626923076923076
255,6,0,0,0,,,0.01876399999999734,,1,0.9270261437908497
255,28,2,1,0,4.0,4.0,0.052311000000003105,,1,0.8857961053837342
255,21,7,0,0,,,0.08483800000000485,11.666666666666666,1,0.9111415525114155
255,27,0,0,0,,6.0,0.6483500000000078,,1,0.9257248960190136
255,0,7,0,0,2.0,2.0,0.22475199999999518,2.75,1,0.8844444444444445
255,26,3,0,0,1.0,2.0,0.1931420000000017,,1,0.9303286384976526
255,22,7,2,0,,,0.25001999999999214,6.75,1,0.9238235294117647
255,17,7,0,0,1.0,0.0,0.3332539999999966,14.0,1,0.8861376927166401
255,9,7,1,0,7.0,6.0,0.11184000000000083,3.0,1,0.8725120772946859
255,8,7,0,0,3.0,3.0,0.3910900000000055,12.0,1,0.8868341956146835
255,11,7,0,0,3.0,3.0,0.15262500000000045,4.0,1,0.8483333333333334
255,24,0,0,0,6.0,6.0,0.29045999999999594,,1,0.8908785529715763
256,25,3,0,0,1.0,1.0,0.20203499999999508,,1,0.8670646766169154
256,1,0,0,0,,,0.3194999999999908,,1,0.8576481207943542
256,21,7,1,0,,,0.09601399999999671,11.666666666666666,1,0.8889269406392695
256,17,7,1,0,1.0,1.0,0.012485999999995556,14.0,1,0.8878894205209995
256,12,0,1,0,6.0,6.0,0.08357999999999777,,1,0.8817049808429118
256,28,2,1,0,2.0,2.0,0.48507299999999987,,1,0.8686655211912944
256,27,0,0,0,5.0,5.0,0.009360000000000923,,1,0.927636729994243
256,3,7,0,0,1.0,1.0,0.06087000000000842,2.3,1,0.8058333333333334
256,22,7,0,0,,,0.1255300000000119,6.75,1,0.9322875816993464
256,6,0,0,0,,,0.17464000000000368,,1,0.9249675745784696
256,2,0,0,0,4.0,4.0,0.30011399999999355,,1,0.9249808429118774
256,8,7,1,0,3.0,3.0,0.049509999999997945,12.0,1,0.8835057896033506
256,26,0,0,0,,,0.5713499999999954,,1,0.9303286384976526
256,23,7,0,0,1.0,1.0,0.06692999999999927,20.0,1,0.8552352708580466
256,15,7,0,0,1.0,1.0,0.3313749999999942,1.7777777777777777,1,0.7238095238095239
256,5,0,0,0,4.0,4.0,0.17277900000000557,,1,0.8756971256971257
256,10,7,0,0,5.0,5.0,0.164519999999996,0.14285714285714285,1,0.8057729468599034
256,16,7,0,0,3.0,3.0,0.32406699999999944,0.625,1,0.8683333333333334
256,19,7,1,0,2.0,2.0,0.17414999999999736,2.5,1,0.8711111111111112
256,13,0,0,0,,,1.29070999999999,,1,0.8896004993757802
256,0,7,0,0,2.0,2.0,0.23242199999999968,2.75,1,0.8844444444444445
256,29,0,1,0,6.0,7.0,0.1705369999999995,,1,0.8546153846153846
256,20,7,0,0,3.0,3.0,0.14680399999998883,30.0,1,0.937069660333909
256,11,7,2,0,3.0,3.0,0.25450499999999465,4.0,1,0.825
256,24,0,0,0,5.0,4.0,0.07173300000000182,,1,0.8922093023255814
256,14,7,0,0,1.0,1.0,0.4315039999999968,28.0,1,0.9181372549019607
256,18,7,0,0,,,2.532820000000001,2.1818181818181817,1,0.895
256,9,7,0,0,7.0,7.0,0.23232999999999038,3.0,1,0.8774154589371981
257,1,0,1,0,,,0.31636999999999915,,1,0.8576481207943542
257,3,7,0,0,1.0,1.0,0.6203800000000115,2.3,1,0.8058333333333334
257,12,0,0,0,5.0,5.0,0.9524799999999942,,1,0.8817049808429118
257,11,7,0,0,3.0,3.0,0.35377499999999884,4.0,1,0.86
257,20,7,0,0,3.0,3.0,0.2967260000000067,30.0,1,0.9352187679907887
257,9,7,1,0,7.0,7.0,0.16259000000000867,3.0,1,0.8725120772946859
257,19,7,1,0,2.0,2.0,0.03457000000000221,2.5,1,0.8711111111111112
257,22,7,0,0,3.0,3.0,2.446700000000007,6.75,1,0.9280555555555555
257,26,0,0,0,,,0.3722149999999971,,1,0.9303286384976526
257,18,7,0,0,,,1.5261700000000076,2.1818181818181817,1,0.895
257,5,0,0,0,3.0,3.0,0.23362000000000194,,1,0.8756971256971257
257,21,7,0,0,,,0.646568000000002,11.666666666666666,1,0.9259512937595129
257,0,7,0,0,2.0,2.0,0.23929800000000512,2.75,1,0.8844444444444445
257,23,7,1,0,1.0,1.0,0.06698999999998989,20.0,1,0.8575701858442072
257,17,7,0,0,1.0,1.0,0.12471000000000743,14.0,1,0.8861376927166401
257,16,7,0,0,3.0,4.0,0.15759699999999555,0.625,1,0.8683333333333334
257,13,0,1,0,,,0.016429999999999723,,1,0.8881086142322098
257,25,0,0,0,7.0,7.0,0.37339000000000055,,1,0.8670646766169154
257,10,7,0,0,5.0,5.0,0.11789000000000271,0.14285714285714285,1,0.8057729468599034
257,8,7,0,0,3.0,3.0,0.4779099999999943,12.0,1,0.8884983986203498
257,24,0,0,0,4.0,4.0,0.09453999999999496,,1,0.8922093023255814
257,29,3,1,0,5.0,5.0,0.5310710000000043,,1,0.8519230769230769
257,27,0,0,0,,6.0,0.15680000000000405,,1,0.926060606060606
257,15,7,2,0,1.0,1.0,0.08012799999999487,1.7777777777777777,1,0.7238095238095239
257,28,2,0,0,,,0.3129770000000036,,1,0.8686655211912944
257,14,7,1,0,1.0,1.0,0.3729200000000006,28.0,1,0.9126797385620915
257,6,0,0,0,,,0.10752900000001375,,1,0.9303903903903904
257,2,0,0,0,3.0,3.0,0.17056599999999378,,1,0.9232758620689655
258,29,3,1,0,,,0.19233499999999992,,1,0.8546153846153846
258,20,7,1,0,3.0,3.0,0.5846339999999941,30.0,1,0.9259643062751871
258,25,0,0,0,5.0,6.0,0.16584500000000446,,1,0.8646974697469747
258,13,0,0,0,10.0,10.0,0.33945500000000095,,1,0.8925842696629214
258,12,0,1,0,4.0,4.0,0.08437000000000694,,1,0.8770987654320987
258,11,7,0,0,3.0,3.0,0.32789499999999805,4.0,1,0.8483333333333334
258,23,7,0,0,1.0,1.0,0.20962000000000103,20.0,1,0.8552352708580466
258,1,0,0,0,,,0.30101099999999903,,1,0.855059904808797
258,10,7,0,0,5.0,5.0,0.21121000000000834,0.14285714285714285,1,0.8057729468599034
258,14,7,0,0,1.0,0.0,0.31450799999999646,28.0,1,0.9235947712418301
258,2,0,0,0,2.0,2.0,0.11546000000000589,,1,0.9215708812260537
258,19,7,0,0,2.0,2.0,0.5126800000000031,2.5,1,0.9079365079365079
258,3,7,1,0,1.0,1.0,0.11479999999998824,2.3,1,0.8058333333333334
258,0,7,0,0,2.0,2.0,0.08752800000000605,2.75,1,0.8844444444444445
258,18,7,0,0,,,1.1283200000000022,2.1818181818181817,1,0.8875
258,28,2,1,0,2.0,2.0,0.21935299999999813,,1,0.8743757159221077
258,22,7,0,0,1.0,1.0,0.7229500000000115,6.75,1,0.9322875816993464
258,8,7,0,0,3.0,3.0,0.3337749999999886,12.0,1,0.8884983986203498
258,26,0,0,0,,,0.3207140000000024,,1,0.9332316118935837
258,5,0,1,0,2.0,2.0,0.2835500000000053,,1,0.8711111111111112
258,17,7,0,0,1.0,1.0,0.09968399999999633,14.0,1,0.8878894205209995
258,24,0,0,0,3.0,4.0,0.20034599999999614,,1,0.8988630490956072
258,21,7,1,1,,,0.33992000000000644,11.666666666666666,1,0.9111415525114155
258,27,0,0,0,,6.0,0.23540999999998746,,1,0.9303286384976526
258,6,0,0,0,,,0.1497800000000069,,1,0.9310093299406277
258,9,7,0,0,7.0,7.0,0.1714900000000057,3.0,1,0.8823188405797101
258,16,7,1,0,3.0,3.0,0.06594700000000131,0.625,1,0.8573611111111111
258,15,7,0,0,1.0,1.0,0.03866999999999621,1.7777777777777777,1,0.7238095238095239
259,20,7,0,0,3.0,3.0,0.09859600000000057,30.0,1,0.937069660333909
259,27,0,0,0,6.0,4.0,0.21540899999999752,,1,0.9298048048048048
